Lemma	BNC_Freq	Hh	Hm	Ht	Hrh	Hrm	Hrt	Hlh	Hlm	Hlt	Hh_Lex	Hm_Lex	Ht_Lex	Hrh_Lex	Hrm_Lex	Hrt_Lex	Hlh_Lex	Hlm_Lex	Hlt_Lex	Hh_Cond	Hm_Cond	Ht_Cond	Hrh_Cond	Hrm_Cond	Hrt_Cond	Hlh_Cond	Hlm_Cond	Hlt_Cond	Hi	Freq	JSD_Hh_Dep	JSD_Hm_Dep	JSD_Ht_Dep	JSD_Hrh_Dep	JSD_Hrm_Dep	JSD_Hrt_Dep	JSD_Hlh_Dep	JSD_Hlm_Dep	JSD_Hlt_Dep	JSD_Hi	Dom_Pos	Contextual_H	coltheart.N	OLD20	nletters	nsyl	morphology	flection	synclass	celex.frequency	celex.frequency.lemma	celex.inflectional.entropy	lemma.size	nlemmas	bnc.frequency	bnc.frequency.million	subtlex.frequency	subtlex.frequency.million	subtlex.cd	subtlex.cd.pct	summed.monogram	summed.bigram	summed.trigram	UnTrn	StTrn	NSyll	NPhon	unsDENS	unsFDEN	unsLDEN	unsCDEN	strDENS	strFDEN	strLDEN	strCDEN	unsBPAV	unsFBPAV	unsLBPAV	unsCBPAV	strBPAV	strFBPAV	strLBPAV	strCBPAV	unsTPAV	unsFTPAV	unsLTPAV	unsCTPAV	strTPAV	strFTPAV	strLTPAV	strCTPAV	unsPOSPAV	unsFPOSPAV	unsLPOSPAV	unsCPOSPAV	strPOSPAV	strFPOSPAV	strLPOSPAV	strCPOSPAV	unsLCPOSPAV	unsFLCPOSPAV	unsLLCPOSPAV	unsCLCPOSPAV	strLCPOSPAV	strFLCPOSPAV	strLLCPOSPAV	strCLCPOSPAV	SFreq	SCDcnt	Animacy	Animacy.simplified	logFreq
tag	2798	2.13272091673803	1.88152494936506	2.52083247597859	1.89035582032319	1.44271616909152	2.36124434697401	1.59014125280628	1.22940918558838	2.09307105406901	5.04886741971254	5.11640450511617	5.47161701513942	4.41410124966694	4.97638456044457	5.07198305967568	4.64410994737776	4.64995152960072	5.19138545317992	0.196789037086978	0.365523145727449	0.426766574373667	0.239534829646695	0.306394772677366	0.482731074617322	0.0886863352587932	0.074551222449359	0.150908761165366	0.588883765853614	2798	0.0362254529502408	0.0248808517140535	0.0269256520368723	0.0112408823011332	0.0347879202618782	0.0170159311587338	0.038490998695618	0.0242736382441897	0.0378338587318953	4.05681319925288e-05	Noun	287.982523024	20	1	3	1	conversion.monomorphemic	infinitive.plural present.singular.singular 2p present.singular present 1p	Noun.Verb	102	187	-567.971510498	46	2	662	6.62	544	10.6667	418	0.0498	496861	17476	913	T.AE.G	T.AE1.G	1	3	30	175.56	15.65	5284	30	175.56	15.65	5284	0.00128048	0.00046762	0.00117137	0.00088911	0.00105336	0.00040591	0.00102914	0.00080672	5.107e-05	7.03e-06	3.123e-05	1.638e-05	4.587e-05	6.59e-06	3.006e-05	1.609e-05	0.04237996	0.03846443	0.042789	0.03838472	0.03967199	0.03646072	0.04121488	0.0375681	0.05487719	0.04740288	0.05202561	0.04324204	0.05468127	0.04516238	0.05174348	0.04276838	13.88	481	NA	NA	2.63044895507866
tail	7295	2.19840519048292	1.86841161952151	2.56856259647955	1.99926621168736	1.1839835551761	2.18973213474752	1.65848427963416	1.24377639355893	2.16028475840484	4.57844825718109	5.475213894894	5.4689477636045	4.34852433585199	5.53642900894723	5.57483818393055	4.06067943764065	4.71744615547002	4.92877802642747	0.173352783627937	0.373950192404013	0.439880077822576	0.217364929062271	0.241181941047076	0.36758962776111	0.0794037443744644	0.118725620800622	0.177397012256414	0.491017133935963	7295	0.0406497917570267	0.0336316089625779	0.0310394665587747	0.0310735897294675	0.0544080250566345	0.0586651144408164	0.0388295096080584	0.0245751199032818	0.0322017003465609	0.00392424937228337	Noun	286.345129403	13	1.2	4	1	conversion.monomorphemic	infinitive.plural present.singular.singular 2p present.singular present 1p	Noun.Verb	571	717	-5037.26753808	46	2	2686	26.86	1149	22.5294	796	0.0949	576599	16554	1567	T.EY.L	T.EY1.L	1	3	37	4303.88	47.88	35579	37	4303.88	47.88	35579	0.00163125	0.00108275	0.0016246	0.00152797	0.00123915	0.00099446	0.00142535	0.00145097	8.341e-05	3.414e-05	9.117e-05	7.841e-05	4.587e-05	2.814e-05	7.285e-05	6.75e-05	0.04603483	0.04902343	0.05237378	0.05465396	0.04554146	0.04742886	0.05195385	0.05422892	0.06217544	0.0364787	0.06976157	0.0627499	0.06184805	0.03583748	0.06946437	0.06228881	23.9	821	NA	NA	3.17387845893747
taint	193	1.58842078018326	1.64265119878777	2.13463420093497	0.624057564152689	0.745634920634921	1.05094691670952	1.30844832518364	1.30422040577311	1.99142177755566	3.03631476038959	4.05545750187726	3.87498937197727	1.48085559445556	2.88546998044626	2.16123123770798	3.17548450772609	3.69412773806516	4.04818762225744	0.0944962544066228	0.154753551323974	0.239052190858178	-2.22044604925031e-16	-4.44089209850063e-16	0	0.273449362326944	0.153443769253275	0.175590281013627	0.141166854663205	193	0.108937700603039	0.0572983087193509	0.0774162933558895	0.172583709535358	0.0955895781736187	0.177113205398814	0.0795628504461869	0.0333002321693982	0.056177216671043	0.0616992913589131	Noun	277.888388623	5	1.65	5	1	conversion.monomorphemic	infinitive.plural present.singular.singular 2p present.singular present 1p	Noun.Verb	18	55	-53.7876097847	46	2	84	0.84	35	0.6863	31	0.0037	647793	43817	4343	T.EY.N.T	T.EY1.N.T	1	4	10	192.16	10.62	5671	10	192.16	10.62	5671	0.00478251	0.00307191	0.00481169	0.0046845	0.00470779	0.00291255	0.0048156	0.00472353	0.00013788	5.055e-05	0.00015966	0.00010588	0.00013319	4.639e-05	0.00015375	0.00010119	0.06025441	0.08829944	0.06674774	0.07436916	0.05982881	0.08672681	0.06632378	0.07386778	0.07497337	0.10799443	0.08086801	0.09390604	0.0747442	0.10755396	0.08074049	0.09368074	0.78	34	NA	NA	-0.2484613592985
take	1272	2.57529233746912	2.03138503076475	2.78721385408798	2.24901115240139	1.08987106817452	2.41253277189135	1.87608474746754	1.62415501547044	2.39269738701733	4.84083451788866	4.21364704911216	4.97884466928445	4.67944952377725	3.18879925921052	4.38762480042285	4.10702739100462	4.14338395076603	4.63273173420352	0.245818425670031	0.250409101421932	0.510534458710501	0.234575350448382	0.0723283775470622	0.479119442973664	0.103311602925671	0.250113971956882	0.260536906334211	0.356787116465344	1272	0.0636858798055146	0.0915253271984279	0.0478316836442896	0.121461966513443	0.131698217368631	0.112524014152652	0.0325465643994725	0.0387894188329912	0.0343954451161089	0.01931206057177	Verb	285.062872759	14	1.1	4	1	conversion.monomorphemic	infinitive.plural present.singular.singular 2p present.singular present 1p	Noun.Verb	13804	34323	-162235.636888	46	2	71735	717.35	77165	1513.0392	8250	0.9835	567900	20368	1510	T.EY.K	T.EY1.K	1	3	33	3262.09	38.9	41153	32	3261.95	38.84	41149	0.00156296	0.00199532	0.00168755	0.00219583	0.00109052	0.00185738	0.00143407	0.00211397	0.00010043	0.00065358	0.00017079	0.0004387	5.998e-05	0.00062793	0.0001481	0.00043748	0.04180703	0.0482391	0.0475339	0.05165667	0.04131647	0.046645	0.04712375	0.05123564	0.06189474	0.04006506	0.06867664	0.06171572	0.06156794	0.03942339	0.06838055	0.06125483	1891.04	8299	NA	NA	7.54488222126393
tale	9851	2.12976421315957	1.97769988786478	2.60946357152175	1.52772504656668	1.50990210544953	2.11745690512911	1.62301982474499	1.35714197325196	2.16974552176947	4.74537680535911	4.68108319415037	5.08798052211928	3.58333373318725	4.89330221311655	4.38899132264072	4.52656427677835	4.10623831336714	4.92634351385201	0.154268853522121	0.386412894938039	0.479743477507182	0.141365930750676	0.238723595958803	0.345138198809712	0.0695960539788869	0.11586858386991	0.182405243933316	0.644047616578563	9851	0.0138889601253852	0.0264362234559004	0.0165103456851481	0.0198737196699691	0.0447758021192398	0.0302269020381104	0.0155817132394429	0.0223139147244662	0.0189940370247551	0.00347916294574187	Noun	281.626881576	19	1	4	1	monomorphemic	singular	Noun	313	572	-2594.80689502	2	1	2099	20.99	563	11.0392	413	0.0492	599328	30950	3033	T.EY.L	T.EY1.L	1	3	37	4303.88	47.88	35579	37	4303.88	47.88	35579	0.00163125	0.00108275	0.0016246	0.00152797	0.00123915	0.00099446	0.00142535	0.00145097	8.341e-05	3.414e-05	9.117e-05	7.841e-05	4.587e-05	2.814e-05	7.285e-05	6.75e-05	0.04603483	0.04902343	0.05237378	0.05465396	0.04554146	0.04742886	0.05195385	0.05422892	0.06217544	0.0364787	0.06976157	0.0627499	0.06184805	0.03583748	0.06946437	0.06228881	12	435	NA	NA	2.484906649788
talk	26851	2.2082386415758	1.86458163861993	2.63811770204215	1.3279822420066	1.34656857868921	1.88713018373577	1.83905047903325	1.26078283783658	2.26204784551466	5.10570042093498	4.46388436093643	5.2378544225372	3.81414365687912	4.40945403659462	4.37801503554388	5.18843174803946	4.00453249882449	5.27105315108434	0.215532568396269	0.415046336135182	0.550307320230267	0.13386812206981	0.233269645996575	0.305119881172455	0.158080541946966	0.150499435326521	0.234849379989695	0.68531116978227	26851	0.0387997927355784	0.0354362903572535	0.0267683921951	0.0423852671107604	0.0930678270546298	0.0601958744982108	0.0224787469967892	0.0139699652400272	0.0177119084771625	0.0454551995208215	Verb	284.912870047	10	1.4	4	1	conversion.monomorphemic	infinitive.plural present.singular.singular 2p present.singular present 1p	Noun.Verb	4671	9967	-46127.2415127	46	2	16980	169.8	41204	807.9216	7559	0.9012	520556	16756	1530	T.AO.K	T.AO1.K	1	3	30	2864.36	28.94	32555	30	2864.36	28.94	32555	0.00071862	0.00093672	0.00077867	0.00114307	0.00049922	0.00087242	0.00065373	0.00111294	3.234e-05	0.00037646	8.005e-05	0.00029402	2.999e-05	0.0003637	8.187e-05	0.00029905	0.04336301	0.05013573	0.04724685	0.05120452	0.04195384	0.04826584	0.04615661	0.05021582	0.05740351	0.05608777	0.06267784	0.06139678	0.05724075	0.05442377	0.06245297	0.06094242	855	7619	NA	NA	6.75110146893676
tan	331	2.24079466862991	1.90052306121676	2.65725166866324	2.04888123209339	1.36701392729781	2.4608402284897	1.57721401904268	1.35512898521497	2.14165093970974	4.24191062396994	4.79035443644985	4.89620807118827	3.83791894885105	3.80777022569603	4.54213960451124	3.64551604365763	4.64070453604028	4.55052663666728	0.0269926878101643	0.262373850442196	0.232965630018815	0	0	-0.119993468259806	0	0.0668092248544978	0.062825998812337	0.652888250603345	331	0.0299034099056372	0.0694690319965172	0.0352557514930296	0.0477761201518361	0.120655860120149	0.0579426833038144	0.0275299328349173	0.055288323977991	0.0363449921075729	0.00508022157510872	Noun	285.108193231	20	1	3	1	conversion.irrelevant.monomorphemic	headword.infinitive.plural present.positive.singular.singular 2p present.singular present 1p	Adjective.Noun.Undefined.Verb	242	335	-1537.37959311	50	4	586	5.86	318	6.2353	255	0.0304	528311	22925	2002	T.AE.N	T.AE1.N	1	3	42	10861.38	50.92	57029	42	10861.38	50.92	57029	0.00451193	0.00685076	0.00457742	0.00423	0.00360759	0.00640544	0.00401769	0.00400521	0.0003081	0.00026917	0.00028692	0.00036752	0.00023991	0.00024872	0.0002439	0.00034722	0.06636344	0.07116939	0.06848098	0.06729886	0.0636396	0.06914653	0.06685496	0.06644351	0.0722807	0.08302838	0.07828573	0.07560432	0.07204821	0.08078343	0.07797679	0.07512434	8.61	280	NA	NA	2.15292431843964
tank	13320	2.20261798768447	1.76879818044437	2.5463500965493	2.06210850419789	1.47112421139861	2.47703553899713	1.64031990382148	1.02216946073723	2.0694715106221	5.07078198871979	4.97388494334486	5.45217996129178	4.97082971479981	5.7150066527659	5.68146772084466	4.5006653361751	4.05072005019943	4.92944630595365	0.158429237258323	0.366738001486768	0.429510135776026	0.163548850748705	0.329832228581434	0.526481013960754	0.0723148011998518	0.0557594242382109	0.124609874962163	0.619366275736009	13320	0.0283838846387369	0.0136292129321666	0.0196262736731473	0.0346183621512263	0.0208833735378449	0.0263745951964388	0.0183627935507037	0.0127964678706525	0.0182858868042778	0.00109998503147901	Noun	282.64111351	14	1.1	4	1	monomorphemic	singular	Noun	364	703	-3096.86451066	2	1	3324	33.24	1122	22	643	0.0767	536911	18303	1669	T.AE.NG.K	T.AE1.NG.K	1	4	19	1274.17	13.67	11258	19	1274.17	13.67	11258	0.00153347	0.00150511	0.00168596	0.00159166	0.00143679	0.00140804	0.00161844	0.0015571	0.0001847	0.00030604	0.00023436	0.00024004	0.00017817	0.00029229	0.00022818	0.0002396	0.0410641	0.04099898	0.04152943	0.03833791	0.03900651	0.03940282	0.0403045	0.03766263	0.04327948	0.04022485	0.04486408	0.04219654	0.04273875	0.04002796	0.04441367	0.04197564	25.61	674	NA	NA	3.24298290021143
tap	4281	2.22228376872919	1.91180425890867	2.56986571097186	1.97655051436698	1.22547133802084	2.29846596220697	1.52669503582364	1.27215838540032	2.09164972283692	4.54597443255301	4.78644194091495	5.09815961595736	4.46345340213482	4.44532563879405	4.99601294412123	3.84539212787066	4.24216685464263	4.58967755877539	0.175020584046931	0.376632300484275	0.442350340054173	0.195129750223078	0.285674138166317	0.388111692693843	0.0638896675155016	0.096576184599634	0.149333074291566	0.556406385778169	4281	0.018769710498541	0.0341685400203401	0.0211582777369487	0.0293389056670624	0.0748242977843146	0.047980653172339	0.0149245113496235	0.0104776905726056	0.0122502624229219	0.000350597616419505	Noun	283.239861406	21	1	3	1	conversion.monomorphemic	infinitive.plural present.singular.singular 2p present.singular present 1p	Noun.Verb	370	808	-2546.69509825	92	4	2088	20.88	653	12.8039	440	0.0525	496305	12708	860	T.AE.P	T.AE1.P	1	3	35	494.68	27.86	14853	35	494.68	27.86	14853	0.00149777	0.0008712	0.00155052	0.00150155	0.00121653	0.00077561	0.00135794	0.00139903	1.872e-05	6.87e-06	2.428e-05	1.478e-05	1.411e-05	6.41e-06	2.275e-05	1.439e-05	0.04882231	0.04126328	0.04792949	0.04298902	0.04611008	0.03925793	0.04634498	0.04216623	0.05992982	0.04850979	0.05811866	0.04748574	0.05972328	0.04626915	0.05783032	0.04701126	14.75	480	NA	NA	2.69124308278583
tape	14063	2.23133764527339	1.92625686363568	2.5950218377883	2.15632008861979	1.4520180651436	2.463220765866	1.57924822540043	1.23413025050856	2.10875594390631	5.04342615980649	4.90205704589433	5.42871517976856	5.02308323598021	4.50580659562437	5.21701767388286	4.42994511121959	4.45939900242443	5.03233968726845	0.221781534909043	0.410681417048671	0.496076364766362	0.26313445599632	0.34126520176594	0.529764978989046	0.0959960993682856	0.132263371716687	0.198046756388058	0.567944857097964	14063	0.0203146037550336	0.0219358783945446	0.0197229864605347	0.0327348107076338	0.0426348459526674	0.0433168212769559	0.010467281398643	0.0136936802556469	0.0109215759125216	0.000103808804205486	Noun	283.58245465	12	1.15	4	1	conversion.monomorphemic	infinitive.plural present.singular.singular 2p present.singular present 1p	Noun.Verb	508	667	-4566.20195757	46	2	4878	48.78	3394	66.549	1440	0.1717	583677	22675	1157	T.EY.P	T.EY1.P	1	3	19	2252.71	20.94	19322	19	2252.71	20.94	19322	0.00130376	0.00100133	0.00126195	0.00133432	0.00097743	0.00092483	0.00109559	0.00127455	4.085e-05	2.504e-05	4.347e-05	3.871e-05	3.705e-05	2.403e-05	4.292e-05	3.89e-05	0.03581928	0.03570962	0.03926283	0.04099479	0.03533268	0.03412286	0.03886939	0.04058805	0.05291228	0.0234194	0.05574625	0.04663026	0.05260435	0.02277981	0.05546336	0.04617233	68.84	1484	inanimate	inanimate	4.23178497134334
tar	486	2.2294404132894	1.86757241681229	2.48005154461348	1.73861308156465	1.15963617295289	2.12523202564602	1.58090706064038	1.20861518834261	2.08095999194748	4.50502337127943	4.9435784987743	5.24566048026087	4.10626628822382	5.0369853419047	5.25602959862535	3.7444378235867	3.83949166641113	4.31377729593965	0.0837010498679813	0.350788173830922	0.312312222047691	0.0378190788294521	0.36126337303298	0.219540385312128	-4.44089209850063e-16	0.0399588241517166	0.173471144751208	0.285395183192492	486	0.109005720066896	0.0626746712116057	0.0841597810030348	0.137592710275661	0.123581401903035	0.130259365490098	0.0926193525102714	0.0219958574649431	0.0611588824482937	0.030952465678096	Noun	285.024200588	17	1	3	1	conversion.monomorphemic	infinitive.plural present.singular.singular 2p present.singular present 1p	Noun.Verb	81	106	-482.699700755	46	2	245	2.45	132	2.5882	87	0.0104	527342	21490	1459	T.AA.R	T.AA1.R	1	3	36	7918.99	38.04	40532	36	7918.99	38.04	40532	0.0032268	0.00362655	0.00352121	0.00368455	0.00257685	0.00336843	0.00314064	0.00353826	0.00018384	0.00024106	0.00024518	0.00036371	0.00016935	0.00023199	0.00024339	0.00036746	0.05949049	0.06420777	0.06330542	0.06045706	0.0557387	0.06228227	0.06132628	0.05945312	0.05235088	0.0707171	0.05842601	0.06065509	0.0519036	0.06906618	0.05814873	0.06021294	3.14	100	NA	NA	1.14422279992016
tart	890	2.2338817245067	2.18989476020833	2.71046673981803	2.05459075025113	1.62764231235283	2.50078187226168	1.58399160221295	1.6969684339841	2.27150704378969	5.10365618751708	4.49997910882266	5.31126623859758	4.61440039632722	3.29107381089618	4.63271805771168	4.60136807057337	4.36853109020909	5.05495845699661	0.0977089042797612	0.326044991897908	0.356120737317705	0.137905427100877	0.0910342261904757	0.329745139587464	0.0393866544173607	0.210207758141147	0.201200768431375	0.62675222914399	890	0.0354481598063271	0.066479756926261	0.0344902592720529	0.0869678147656085	0.132949253578609	0.103210693892	0.0147042156836548	0.040038614266363	0.023958867016839	0.00166709238378468	Noun	287.41775128	14	1	4	1	monomorphemic	positive.singular	Adjective.Noun	51	76	-249.372071211	3	2	329	3.29	96	1.8824	79	0.0094	582181	25079	2148	T.AA.R.T	T.AA1.R.T	1	4	19	979.66	18.72	19735	19	979.66	18.72	19735	0.00334321	0.0032045	0.00369076	0.00390197	0.00246752	0.00274999	0.00295411	0.00330425	0.00034981	0.0004383	0.00046721	0.00064766	0.00028137	0.00040365	0.00041368	0.00061573	0.06485197	0.08724347	0.06936607	0.07073348	0.06198619	0.08542993	0.06778397	0.06980863	0.07275391	0.106564	0.0816965	0.08865565	0.07229952	0.10612309	0.08155411	0.08842976	2.39	93	NA	NA	0.871293365943419
task	34184	2.02977390718099	1.83350499954003	2.54479415063751	1.75819412953024	1.33243299064515	2.25268530679344	1.34723802736968	1.2275403040489	1.9544055039385	4.89815697268772	4.31527088125664	5.08069409621824	4.23706737947981	3.84787626187323	4.52607728744602	4.42248491703545	4.09362247447849	4.90684248294368	0.154169920048442	0.398287087849654	0.484359497096903	0.216859523328426	0.177556427173325	0.426985412463516	0.0530059809286039	0.0813934240678664	0.1127474486987	0.597858642793018	34184	0.0171112017258403	0.0254520105566664	0.0176397401663064	0.0214230609175194	0.0405360552790242	0.0259057368911542	0.0158070632202617	0.0215775070820014	0.0188027463138017	0.000189641242613604	Noun	278.718372006	7	1.55	4	1	conversion.monomorphemic	infinitive.plural present.singular.singular 2p present.singular present 1p	Noun.Verb	1174	1485	-11971.5076535	46	2	9199	91.99	613	12.0196	467	0.0557	548486	14230	904	T.AE.S.K	T.AE1.S.K	1	4	12	534.34	7.1	8387	12	534.34	7.1	8387	0.00275031	0.00130297	0.00261279	0.00229816	0.00250522	0.0012059	0.00248874	0.00224956	9.362e-05	0.00013164	0.00011113	0.00017668	7.85e-05	0.0001251	0.00010071	0.00017499	0.05786325	0.05326052	0.05647558	0.05294854	0.05579454	0.05165717	0.05522046	0.05225368	0.04927202	0.05063159	0.05197953	0.053096	0.04872598	0.05043363	0.0515227	0.05287287	12.73	488	NA	NA	2.54396141256932
taste	11872	2.15915853621784	1.75196325981104	2.54948701818969	1.65438144124553	1.31121583709593	2.06165601108568	1.47762834879888	1.31214633221181	2.07680728674636	4.80603510264306	4.71212954543602	5.14490435643503	3.85954596544102	4.17102797373591	4.29317939173856	4.48447835650023	4.44902221960764	5.06628490377843	0.153935429560589	0.274070528147971	0.428142282187838	0.1142700721618	0.169662635176373	0.227053424235165	0.0828691899636906	0.13269699792494	0.185456707742558	0.473985579956678	11872	0.0407784263374843	0.0423808763701492	0.0375258120417204	0.0330134153820829	0.0763929503322462	0.0609822633257664	0.0449326809129324	0.0177132099809075	0.0330486522159753	0.00534747825840199	Noun	282.901192114	6	1.55	5	1	conversion.monomorphemic	infinitive.plural present.singular.singular 2p present.singular present 1p	Noun.Verb	1007	1429	-9161.53245482	46	2	4152	41.52	2488	48.7843	1770	0.211	682097	39269	4167	T.EY.S.T	T.EY1.S.T	1	4	19	265.03	17.11	8967	19	265.03	17.11	8967	0.00696682	0.00473705	0.00674278	0.0068431	0.00693729	0.00449298	0.00677139	0.00689861	0.00021448	7.532e-05	0.00020467	0.00017048	0.00021434	7.22e-05	0.00020602	0.00017212	0.05759987	0.07845178	0.06152862	0.06763245	0.05717602	0.07688492	0.0611152	0.0671401	0.06245561	0.09684948	0.06709762	0.07884937	0.06223755	0.09641014	0.06698255	0.07862715	51.31	1825	NA	NA	3.93788566495387
taunt	321	2.37597713014618	1.73858665207139	2.70550429177462	1.89874227285733	0.746342704990975	2.17696037097733	1.56961202383283	1.31609640709707	2.15811625706359	4.63703471587024	4.18322075731045	4.76707463808632	4.06893991081315	3.72008943087152	4.01547057430726	4.1785480980381	3.94628668164943	4.72972357677862	0.181233882739809	0.3164859657022	0.507915275382847	0	0	0.485093761679559	-8.88178419700125e-16	0.0717180393932608	0.0314655990676274	0.611631035696125	321	0.0381038048745385	0.0583290325691195	0.0340665166595802	0.0434256212487507	0.184492088013181	0.0827040952068936	0.0326037194647181	0.0169714570771237	0.0240068295112525	0.0955843323205576	Verb	425.681559961	6	1.55	5	1	conversion.monomorphemic	infinitive.plural present.singular.singular 2p present.singular present 1p	Noun.Verb	9	54	-12.3058561737	46	2	81	0.81	28	0.549	26	0.0031	611206	26524	2560	T.AO.N.T	T.AO1.N.T	1	4	16	2992.77	12.74	15041	16	2992.77	12.74	15041	0.00409235	0.00402918	0.00408009	0.00426516	0.00408849	0.00382808	0.00409293	0.00430852	4.681e-05	0.00046561	6.544e-05	0.00019056	4.587e-05	0.00044949	6.489e-05	0.00019352	0.06142139	0.08972191	0.06653246	0.07403005	0.06030684	0.08794245	0.06559843	0.07310292	0.07284269	0.1143562	0.0822967	0.09756367	0.07261881	0.11391633	0.0821836	0.09733988	0.63	28	NA	NA	-0.462035459596559
tax	39370	2.16359009983515	1.75629083138911	2.35299661855227	1.93721318225303	1.01743272057848	1.9536357857146	1.55392384629355	1.16879825555148	2.06716686771425	4.78314314006384	5.21798939238652	5.46411898758265	4.5269955272528	5.25277784214338	5.44458096403636	4.18908663039506	4.08852112226149	4.7337985875574	0.186878699951849	0.405421775037679	0.459335956477822	0.20877693663502	0.240398152523913	0.425465409729616	0.0743140057605887	0.121004572268541	0.167510491804681	0.432186111169254	39370	0.0532650640968598	0.0831815038968293	0.0669341200742778	0.0241723606544669	0.120693215334546	0.106167620381027	0.0689858265421961	0.0127466034907408	0.0469842302070892	0.00954178177704965	Noun	279.015275756	12	1.3	3	1	conversion.monomorphemic	infinitive.plural present.singular.singular 2p present.singular present 1p	Noun.Verb	1949	2434	-21299.6662655	46	2	16349	163.49	692	13.5686	464	0.0553	473866	9222	758	T.AE.K.S	T.AE1.K.S	1	4	32	391.7	27.16	11184	32	391.7	27.16	11184	0.00372709	0.00208102	0.00384224	0.00351335	0.00339594	0.00191448	0.00362911	0.00339504	0.00030214	0.00019292	0.00035197	0.00033184	0.00020728	0.00015849	0.00028152	0.00027287	0.0547791	0.05367281	0.05685688	0.05524273	0.05270686	0.05203733	0.0555903	0.05451335	0.07022372	0.04609154	0.07105307	0.06701452	0.06960237	0.04585419	0.07056201	0.06672976	14.55	495	NA	NA	2.6775909936175
tea	14781	2.33812758844233	1.73736518225049	2.49489137353856	1.75045041420136	1.19561786627424	2.16344055017378	1.69941829743757	1.10583877045852	1.9664438114351	4.64794744185837	4.35178750395912	4.96262467426805	4.08213055595596	4.84632780844251	4.9563631521119	4.07057819378027	3.45761426520174	4.27541965978923	0.19428445698643	0.265564246749361	0.367359586629145	0.132901363184153	0.204245748318788	0.364505046391141	0.118285782068623	0.091317849617317	0.157639712815691	0.169000082241479	14781	0.0743987531027499	0.0414236334383858	0.0626342427007532	0.13374689898154	0.103575135185607	0.122226212805681	0.0320796477512788	0.018420534051972	0.0512641047628206	0.0546924392099139	Noun	281.946718695	9	1.2	3	1	monomorphemic	singular	Noun	1589	1627	-16897.2801128	2	1	8619	86.19	2668	52.3137	1322	0.1576	559300	19676	961	T.IY	T.IY1	1	2	46	101884.35	107.31	130011	45	72432.64	102.29	121513	0.00383677	0.00731258	0.00388746	0.00334918	0.0007367	0.00583565	0.00096178	0.00104416	0	0	0	0	0	0	0	0	0.04593796	0.08244229	0.04893254	0.05391805	0.03350383	0.06373993	0.04029922	0.04703218	0.05298013	0.15344902	0.09234077	0.09297647	0.05155586	0.10854898	0.08617264	0.08346449	58.63	1407	NA	NA	4.07124651097612
